"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842402699012419799","Sat Oct 05 11:45:28 +0000 2024","0","@NenkMonica @nadiemmakarim Apa yg blio maksut dari kurikulum merdeka? Dimana letak kemerdekaannya? Merdeka karena anak2 tidak perlu belajar tpi lulus kh??? Wew itu sm sj dengan membuat generasi muda semakin bodoh our javanese say bregajul temblengkar lan compong ","1842531547104067760","","NenkMonica","in","","0","0","0","https://x.com/ursweety_heart/status/1842531547104067760","1507242171958988802","ursweety_heart"
"1842530248421970019","Sat Oct 05 11:40:18 +0000 2024","0","Sd gw ganti kurikulum nyampe 3 kali Smp balik ktsp Smk kurtilas terus ganti lagi ke merdeka belajar Kuliah anjerrrlahhhh 3 tahun 3 kali ganti kurikulum PUSING ANJENGGGG MENYESUAIKAN NYA","1842530248421970019","","","in","~`~","0","0","0","https://x.com/piscesiswhale/status/1842530248421970019","1311073497876062208","piscesiswhale"
"1842530234073301020","Sat Oct 05 11:40:15 +0000 2024","0","1) Kurikulum. Kurikulum merdeka HANYA cocok diterapkan di sekolah yg fasilitas dan support SDM baik dari ortu maupun gurunya mendukung. Bisa ngomong kayak gini krn pernah ngajar di sekolah swasta yg SPP nya 2 5 juta dan sekarang ngajar di negeri. Jadi tau letak perbandingannya.","1842530234073301020","","","in","DKI Jakarta, Indonesia","0","2","1","https://x.com/kriscatsu/status/1842530234073301020","1515688094548520973","kriscatsu"
"1842439492516348195","Sat Oct 05 11:31:17 +0000 2024","0","@folkshittmedia Kata nadiem kurikulum merdeka tapi??","1842527978691199341","","folkshittmedia","in","","0","0","0","https://x.com/ZieWan720648/status/1842527978691199341","1752930141414825984","ZieWan720648"
"1842402699012419799","Sat Oct 05 11:29:25 +0000 2024","0","@NenkMonica @nadiemmakarim Kurikulum Merdeka membuat Anak Bangsa jadi BODOH !","1842527511714156810","","NenkMonica","in","","0","0","0","https://x.com/kohlervooler/status/1842527511714156810","1605464388202541057","kohlervooler"
"1842402699012419799","Sat Oct 05 11:26:37 +0000 2024","0","@NenkMonica @nadiemmakarim Kurikulum merdeka nambah beban sekolah aja","1842526806978728025","","NenkMonica","in","","0","0","0","https://x.com/yyraaaaaaaaaa/status/1842526806978728025","1751594068847763456","yyraaaaaaaaaa"
"1842526307730813003","Sat Oct 05 11:24:38 +0000 2024","0","ini akibat merdeka belajar terlalu merdeka some teacher berlindung dibalik kurikulum sekarang harus murid yang aktif belajar dan bertanya ","1842526307730813003","","","in","","0","0","0","https://x.com/linosteefiess/status/1842526307730813003","1493797935783428096","linosteefiess"
"1842402699012419799","Sat Oct 05 11:23:09 +0000 2024","0","@NenkMonica @nadiemmakarim kurikulum merdeka cuma better di tingkat univ","1842525931719491881","","NenkMonica","in","Yogyakarta, Indonesia","0","0","0","https://x.com/mrkumma/status/1842525931719491881","1604500010099347456","mrkumma"
"1842402699012419799","Sat Oct 05 11:20:06 +0000 2024","0","@NenkMonica @nadiemmakarim Kurikulum merdeka ? Kurikulum tergajelas","1842525164220903748","","kirasyakiraaa","in","","0","0","0","https://x.com/kirasyakiraaa/status/1842525164220903748","937570471557578752","kirasyakiraaa"
"1842523874707255765","Sat Oct 05 11:19:43 +0000 2024","0","akibatnya ya mereka bertindak semau mereka sendiri. tu lah gasukanya aku kalo konsep reward punishment tidak seimbang. gimana gimana ktsp lebih baik dari kurikulum merdeka","1842525068070662616","","gallagwer","in","Kota Malang, Jawa Timur","0","0","0","https://x.com/gallagwer/status/1842525068070662616","1794153985777225729","gallagwer"
